item,text
R299,"SSS369 All TCS users, operators, maintainers and other personnel having access to TCS shall be cleared to the highest sensitivity of the data that the TCS processes, stores or transfers."
R300,SSS370 Additional local site procedures shall be developed to prevent the intentional or unintentional disclosure of sensitive information to unauthorized individuals.
R301,SSS371 A training program consisting of an initial security training and awareness briefing covering AIS security in general but also tailored to the TCS shall be developed.
R302,"ORD028 The TCS shall be capable of importing NIMA Digital Terrain Elevation Data (DTED), Digital Feature Analysis Data (DFAD), Arc Digitized Raster Graphic and scanned hard copy maps."
R303,"SSS384 The TCS computer system shall contain a CD-ROM drive that is compatible with Defense Mapping Agency (DMA), CD-ROM Digital Terrain Elevation Data (DTED), Digital Feature Analysis Data (DFAD), and embedded training media."
R304,SSS341 The TCS shall provide a CD drive for the retrieval of TCS data.
R305,"SSS280 The TCS shall be capable of importing National Imagery Mapping Agency (NIMA) Digital Terrain Elevation Data (DTED), Digital Feature Analysis Data (DFAD), Arc Digitized Raster Graphic and scanned hard copy maps, via compact disk."
R306,ORD029 The TCS shall be capable of importing map information via operator procedure and should be capable of incorporating vector format and Compressed ADRG (CADRG) maps.
R307,SSS281 The TCS shall be capable of importing map information via operator procedure and should be capable of incorporating vector format and Compressed ADRG (CADRG) maps.
R308,SSS555 The TCS shall be capable of importing map information via operator procedure.
R309,ORD030 The TCS shall include the basic flight planning tools.
R310,"SSS083 The TCS flight route planner shall include, as a minimum, the following flight planning tools:"
R311,SSS088 The TCS shall present to the operator the estimated time of arrival at each programmed waypoint of the proposed mission plan.
R312,SSS089 The TCS shall analyze the flight route plan selected for uplink to determine that the flight constraints of the AV and the limitation of the data link are not violated prior to transmission of the flight route plan to the AV.
R313,ORD031 The TCS shall include the basic flight planning tools.
R314,"Fuel Calculations SSS084 The TCS flight route planner shall include, as a minimum, the following flight planning tools:"
R315,ORD032 The TCS shall include the basic flight planning tools.
R316,"SSS085 The TCS flight route planner shall include, as a minimum, the following flight planning tools:"
R317,"SSS554 The TCS flight route planner shall include, as a minimum, the following flight planning tools:"
R318,ORD033 The TCS shall include the basic flight planning tools.
R319,"SSS086 The TCS flight route planner shall include, as a minimum, the following flight planning tools:"
R320,ORD034 The TCS shall be capable of providing point-and-click route and sensor planning.
R321,SSS081 The TCS shall provide the capability to display mission waypoints and flight path graphically.
R322,SSS059 The TCS mission planning function shall provide a graphical user interface that gives the operator the ability to define waypoints on a map based display using pointing device commands.
R323,SSS092 The TCS shall provide the operator with an interactive graphics and map based flight route planning capability.
R324,SSS560 The TCS shall provide the capability to compute the range and bearing between two geographic positions located on the payload imagery display.
R325,SSS561 The TCS shall provide the capability to compute the range and bearing between two geographic positions on the map display.
R326,ORD035 The TCS shall program air vehicles with mission planning data prior to launch.
R327,SSS070 The TCS shall provide the system functionality necessary to perform flight route plan upload to the AV via the selected system data link or direct ground connection.
R328,"ORD036 The TCS shall have tools for importing or creating overlays for fire support coordination measures, airspace control measures, and threat."
R329,"SSS060 The TCS shall have the ability to import or create map display overlays for fire support coordination measures, airspace control measures, and threat identification measures."
R330,"SSS087 The TCS flight route planner shall include, as a minimum, the following flight planning tools:"
R331,"SSS547 As an objective, the TCS shall have the capability to import as well as create and modify map display overlays for fire support coordination measures."
R332,SSS548 The TCS shall have the capability to import as well as create and modify map display overlays for airspace control measures.
R333,ORD037 The TCS shall provide the following survivability mission planning features:
R334,SSS176 The operator shall be able to manually override the automatic frequency selection if desired.
R335,SSS174 The operator shall be able to manually override the automatic mode selection if desired.
R336,SSS163 The operator shall be able to manually override any automatic data terminal control mode selection if desired.
R337,ORD038 The TCS shall provide the following survivability mission planning features:
R338,"SSS066 When available, the UAV signature lookup table shall support the capability of displaying aircraft signature versus threat, before and during flight."
R339,"SSS065 Upon completion of radar cross section analysis and characterization by the Government for each UAV type, TCS shall implement a UAV signature versus threat lookup table (database) that identities the lethality of the threat to the UAV."
R340,ORD039 The TCS shall provide the following survivability mission planning features:
R341,The system should be capable of displaying overlays or icons of known threat systems and displaying the threat engagement envelopes and associated radar terrain masking for those threats for route planning.
R342,SSS062 The TCS shall provide the capability of displaying the threat engagement envelopes and associated radar terrain masking for those threats.
R343,"SSS064 An authorized Operator, via the Adjust Programmable Parameters capability, shall be able to modify the maximum number of threats displayed, when de-clutter is selected."
R344,SSS061 The TCS shall provide the capability of displaying overlays with up to 100 simultaneous icons of known threat systems.
R345,SSS549 The TCS shall provide the capability of displaying overlays each containing 100 simultaneous icons of known fire support coordination zones.
R346,SSS550 The TCS shall provide the capability of displaying overlays each containing 100 simultaneous icons of known airspace control zones ORD040 The TCS shall be capable of storing mission plans and exporting them to other TCSs and exporting them to force level mission planning systems.
R347,SSS056 The TCS shall have the functionality to transmit UAV mission plans to other TCSs.
R348,SSS055 The TCS shall have the functionality to transmit UAV mission plans to service-specific mission planning systems.
R349,"SSS051 The TCS Mission plan shall include all necessary information required to be interoperable with the force level mission planning systems including the Tactical Automated Mission Planning System (TAMPS), Aviation Mission Planning System (AMPS), and Air Force Mission Support System (AFMSS)."
R350,SSS054 The TCS shall have the functionality to receive UAV mission plans from other TCSs.
R351,"ORD041 The TCS shall be capable of downloading mission plans from Service-specific mission planning systems (e.g., Tactical Aircraft Mission Planning System and Air Force Mission Support System)."
R352,SSS058 The TCS shall be capable of storing a minimum of 500 mission plans under unique names to allow for later retrieval.
R353,SSS053 The TCS shall have the functionality to receive and process UAV mission plans from service- specific mission planning systems.
R354,DELETED** ORD042 The TCS shall be capable of changing the mission plan while the air vehicle is airborne.
R355,"ORD043 The TCS shall be ergonomically designed and provide sufficient cues to allow the pilot to safely take off, land, and navigate under Instrument Flight Rules."
R356,SSS063 A de-clutter capacity shall be provided that only displays the selected number of the most significant threats.
R357,"SSS356 Upon detection of loss of link, the TCS shall attempt to reestablish communications with the air vehicle."
R358,SSS355 The TCS shall monitor the uplink and downlink to each UAV under its control.
R359,SSS353 The TCS shall be designed such that no single hardware failure or software error results in an unsafe command to be transmitted to and accepted by the air vehicle.
R360,SSS556 The TCS shall be designed such that no single software error results in an unsafe command to be transmitted to the air vehicle.
R361,SSS352 The TCS shall provide the required information to allow the operator to maintain safe separation from other aircraft and a safe altitude in civilian airspace per Federal Aviation Administration (FAA) rules.
R362,"SSS351 During mission execution, the TCS shall provide the operator a caution/warning when the UAV system has identified a malfunction."
R363,"SSS350 For mission planning, the TCS shall provide terrain avoidance warning and minimum reception altitude calculations for line of sight flights."
R364,SSS349 Appropriate caution/warning shall be provided to the operator if the air vehicle deviates into unsafe flight regime.
R365,SSS348 The TCS shall provide adequate capability to allow the operator to operate each UAV within its certified operational flight envelope.
R366,"SSS347 The TCS shall provide sufficient cues to allow the operator to safely take-off, land and navigate under Instrument Flight Rules."
R367,ORD044 The TCS shall support an automatic launch and recovery system.
R368,"SSS135 As an objective, the TCS shall support an automatic launch and recovery system."
R369,"SSS136 As an objective, the TCS shall be interoperable with the Integrity Beacon Landing System (IBLS) used by Outrider."
R370,"SSS138 As an objective, the TCS shall present sufficient cues to the operator to implement and monitor automatic launch and recovery, and to initiate abort procedures if required."
R371,SSS289 The TCS shall provide external interfaces to required launch and recovery systems.
R372,"SSS137 As an objective, the TCS shall be interoperable with the Common Automated Recovery System (CARS) used by Outrider."
R373,ORD045 The TCS shall display the location and system status of the UAV.
R374,"SSS143 The TCS shall display the AV status, to include but not be limited to the AV location and system status."
R375,"SSS144 While the data link is not operational, the TCS shall present the last known AV status values and the time at which the last values were reported."
R376,"SSS145 The TCS shall be capable of displaying fuel parameters to the operator to include as a minimum fuel status, flow rate, and bingo fuel."
R377,SSS146 The TCS shall compute the estimated position of the AV during Loss of Link (LOL) based upon the last known AV position projected along the flight planned route.
R378,SSS536 TCS shall display a LOL timer to the operator initiating a LOL onset.
R379,ORD046 The TCS shall display the search footprint of the payload on the moving map.
R380,SSS157 The TCS shall display the search footprint of the payload on the moving map.
R381,ORD047 The TCS shall provide dynamic mission and sensor retasking during operational mission execution.
R382,SSS067 The TCS shall permit dynamic mission and sensor retasking during all phases of operational mission execution.
R383,"ORD048 The TCS shall receive, process, format, store, retrieve flight and payload data, and perform limited exploitation of payload data."
R384,SSS336 An RS-170A video interface shall be provided for the system to output and input analog imagery and overlays to and from a Video Cassette Recorder (VCR) for recording and playback.
R385,SSS334 The TCS shall allow the Operator(s) to fully control the VCR via the TCS Display input device(s).
R386,SSS198 RS170A Video and digital imagery shall be routed to TCS functions and displayed upon operator request.
R387,SSS196 The TCS operator shall be able to select the content of the overlay information.
R388,"SSS537 The TCS shall provide the capability to simultaneously view imagery as well as data from more than one payload, when applicable."
R389,"SSS195 The TCS shall display live or recorded imagery data, with or without annotation or overlay, upon operator request."
R390,SSS184 The TCS shall be able to store up to 24 hours of payload data.
R391,"SSS182 The TCS shall have the functionality to process payload product data from Electro Optical (EO), Infrared (IR), and Synthetic Aperture Radar (SAR) payloads."
R392,SSS527 The TCS shall provide the system functionality necessary to record data obtained via the data link.
R393,"SSS528 The TCS shall be capable of automatically recording system state data, interface communications and other information necessary to support event reconstruction."
R394,ORD049 The TCS shall have the capability to receive data from and control payloads on a UAV that is being controlled from another TCS.
R395,SSS148 The TCS shall have the capability to receive data from and control payloads on an AV that is being controlled from another TCS.
R396,ORD050 The TCS shall provide the capability to pass control of an AV from one TCS to another.
R397,SSS114 The TCS shall provide the capability to pass control of an AV to another TCS.
R398,SSS115 The TCS shall provide the capability to take control of an AV from another TCS.
R399,ORD051 The TCS shall provide the operator a caution/warning when the UAV system has identified a malfunction.
R400,SSS458 All TCS HCI shall prompt the operator for a valid input if an erroneous entry is made.
R401,SSS455 The volume of these auditory tones shall be adjustable by the operator via keyboard and trackball input.
R402,SSS453 The position of the displayed message window shall be easily adjustable by the operator to ensure that important mission data is not obscured.
R403,SSS445 The TCS shall provide the operator a caution/warning when the UAV system has identified a malfunction.
R404,"SSS448 When performing a given task during mission execution, the operator shall be given appropriate warning messages from other concurrently-executing subsystem tasks SSS449 TCS Warning messages shall be color coded and flashed based on mission criticality."
R405,"The color codes and flash frequencies will follow MIL-STD 1472 guidelines SSS450 The TCS operator shall be required to enter an acknowledgment prior to disabling the display of critical warning flags for any AV, Payload, ADT, GDT, or TCS faults."
R406,SSS452 Visual alerts to the TCS operator shall be in the form of a displayed message box that has a display priority greater than other existing windows to ensure that it is viewable immediately by the operator.
R407,"SSS454 In addition to displayed alert messages to the TCS operator, auditory alerts/tones shall also be provided."
R408,SSS456 All TCS warning messages and HCI actions shall be archived for later review.
R409,SSS457 All TCS operator inputs shall be error checked against reasonable minimum and maximum values such that any erroneous operator entry will not cause current processing to terminate.
R410,ORD052 The TCS shall enable antenna switching when the UAV is masked by obstructions.
R411,"SSS116 For shipboard operations, the TCS shall provide the capability to switch to a second LOS antenna, if a second antenna is available, when the currently active antenna is masked by shipboard obstructions."
R412,"SSS117 The TCS shall provide the capability to switch to a SATellite COMmunication (SATCOM) antenna, if the selected AV has SATCOM capability, when the AV proceeds beyond LOS range or when LOS is obstructed."
R413,"ORD053 The TCS shall provide limited exploitation capabilities, to include voice and textual reporting for spot/mission objectives."
R414,SSS200 The TCS shall have the functionality to conduct limited exploitation on the payload product data.
R415,"ORD054 The TCS capabilities shall include video/SAR frame grabbing, image annotation, image archiving, video/SAR recording playback, and data dissemination."
R416,SSS330 The TCS shall provide an internal interface for the SAR Processor in order to disseminate SAR information (to include imagery and telemetry) to other components of the TCS.
R417,SSS202 The TCS shall provide the capability to capture frozen-frames of imagery and store a limited number of these frozen images for further review or processing.
R418,"SSS190 This functionality, as a minimum, shall include: formatting, storing, internally routing, and recording the video."
R419,"SSS191 This functionality, as a minimum, shall include: creating and storing a freeze frame of the video."
R420,"SSS192 This functionality, as a minimum, shall include: retrieving and displaying the video"
R421,"ORD055 The TCS shall be in compliance with Common Imagery Ground Surface Station (CIGSS), United States Imagery Standards (USIS), and GCCS when processing payload imagery data."
R422,SSS408 The TACCOM segment shall provide API’s for the transmission of imagery in National Imagery Transmission Formats 1.1a and 2.0 as per MILSTD-2500 and in accordance with the Common Imagery Ground/Surface Station (CGIS) Guidelines.
R423,SSS186 The NITF 2.0 imagery files generated by the TCS shall contain the necessary telemetry and support data to permit subsequent imagery exploitation by C4I systems.
R424,"SSS185 The TCS shall be in compliance with Common Imagery Ground Surface Station (CIGSS), United States Imagery Standards (USIS), National Imagery Transmission Format (NITF) Version 2.0 and Global Command Control Systems (GCCS) when processing payload imagery data."
R425,"ORD056 The TCS shall have the capability to display Near-Real Time (NRT) imagery with annotation to include date/time group, target location when in the center field of view, north seeking arrow, AV position and heading."
R426,"SSS207 The TCS shall have the functionality to determine the location of items of interest within the payload field of view, and express these locations in coordinates acceptable for military applications."
R427,SSS206 The TCS shall support a target location function where the operator can request the current ground location of the payload field-of-view center.
R428,"SSS203 The TCS shall have the capability to display Near-Real Time (NRT) imagery to include, as a minimum, date/time group, target location coordinates when the target is in the center of the field of view, north seeking arrow, and AV position and heading."
R429,ORD057 The TCS shall have a built-in word processing and text capability including the ability to overlay textual information on imagery.
R430,SSS187 The TCS shall have a built-in word processing and text capability including the ability to annotate textual information on imagery.
R431,ORD058 The TCS shall have ports for outputting data and imagery to a hard copy printer and recording media.
R432,"SSS338 The TCS shall, as a minimum, allow Operator(s) to print freeze-frame video, C4I Messages, Mission Plans, and FD/L information."
R433,SSS337 The TCS shall have ports for outputting data and imagery to a hard copy printer.
R434,The TCS shall have ports for outputting data and imagery to recording media.
R435,SSS314 The TCS shall provide an interface between the TCS and an external hard copy printer.
R436,"SSS315 The TCS shall as a minimum, allow Operator(s) to print freeze-frame video, C4I Messages, Mission Plans, and FD/L information."
R437,SSS316 The TCS shall have the functionality to output digital message data and imagery to a hard copy printer.
R438,"SSS193 This functionality, as a minimum, shall include: printing a hard copy of freeze frame video."
R439,ORD059 The TCS shall have a means of inputting data from external data storage systems.
R440,SSS340 The TCS shall have the functionality to transfer digital data or digital imagery to and from external data storage devices.
R441,SSS339 The TCS shall be able to access data storage devices.
R442,SSS317 The TCS shall provide an interface between the TCS and external data storage systems.
R443,SSS318 The TCS shall have the functionality to transfer digital data or digital imagery to and from external data storage systems.
R444,ORD060 The TCS shall have the capability to distribute NRT video to selected users (including commercially available television monitors and VCRs) via external ports.
R445,SSS226 The TCS shall have the functionality to provide the following control capability:
R446,SSS219 The TCS shall export and disseminate RS-170A video with or without overlay.
R447,SSS228 The TCS shall have the functionality to provide the following control capability:
R448,ORD061 The TCS shall have image enhancement capability.
R449,"SSS201 The TCS shall have image enhancement capability to include contrast, brightness, edge enhancement, and sharpness."
R450,ORD062 The TCS shall have the capability to select/deselect cross hairs (or other similar ICON) to identify center of target.
R451,SSS197 The TCS shall have the capability to select and deselect cross hairs (or other similar ICON) to identify center of target.
R452,ORD063 The TCS shall have the capability to display target symbols in variable sizes.
R453,"ORD064 The TCS shall have the capability to interoperate with a server to receive, extract, and push intelligence data."
R454,"SSS212 The TCS shall have the capability to interoperate with a data server to receive, extract, and push intelligence data."
R455,SSS374 The hardware of the TCS shall be capable of being scaled as well as being modular to meet the varying needs of the Services.
R456,ORD065 The TCS must support a simultaneous uplink and downlink capability.
R457,SSS382 The TCS shall have sufficient throughput to support the processing requirements the selected data link.
R458,SSS325 The TCS shall support a concurrent uplink and downlink capability.
R459,SSS324 The uplink and downlink information passed between the TCS and the AV shall be in accordance with the associated AV documentation.
R460,SSS111 TCS shall receive AV telemetry and payload video information via downlink from the AV.
R461,SSS110 TCS shall uplink command and control information to the AV via the uplink to the AV.
R462,ORD066 The TCS datalink shall provide interfaces with the respective UAV program-provided data links for command and control and UAV data.
R463,SSS312 The TCS shall provide interfaces with the respective UAV program-provided data links for command and control and UAV data.
R464,ORD067 The TCS datalinks shall comply with CDL standards to ensure interoperability.
R465,"SSS379 The TCS hardware shall support the data rate characteristics of the AV, data link and payload to ensure interoperability."
R466,ORD068 The TCS datalink shall support a simultaneous LOS and beyond LOS capability.
R467,"SSS313 The TCS shall have provisions for simultaneously supporting both of the following external interfaces: LOS data link, SATCOM data link."
R468,ORD069 The TCS shall be interoperable with C4I systems listed in the ORD.
R469,"SSS406 The DII/COE UCP/CMP shall provide a consistent and common set of interfaces for United States Military Transmission Format (USMTF), Army Tactical Command Control System (ATCSS), and Field Artillery Tactical Data Systems (FATDS) message sets."
R470,TACCOM shall also provide National Imagery Transmission Format (NITF) and system specific interfaces.
R471,SSS222 The TCS shall have the functionality to provide the following control capability:
R472,Send and receive tactical communication messages SSS223 The TCS shall have the functionality to provide the following control capability:
R473,Send and receive annotated and un-annotated digital imagery SSS224 The TCS shall have the functionality to provide the following control capability:
R474,SSS225 The TCS shall have the functionality to provide the following control capability:
R475,SSS227 The TCS shall have the functionality to provide the following control capability:
R476,"SSS239 The TCS shall have the functionality to monitor the status of all C4I interfaces, and display appropriate control information."
R477,SSS240 The TCS shall have the functionality to provide the following data monitoring capability:
R478,Determine which C4I systems are available and online SSS241 The TCS shall have the functionality to provide the following data monitoring capability:
R479,Monitor the status of all incoming and outgoing tactical communication messages SSS242 The TCS shall have the functionality to provide the following data monitoring capability:
R480,Review all tactical communication messages received or transmitted SSS243 The TCS shall have the functionality to provide the following data monitoring capability:
R481,"View either incoming or outgoing, annotated or un-annotated analog imagery SSS244 The TCS shall have the functionality to provide the following data monitoring capability:"
R482,ORD070 The TCS shall have the capability to connect to a local area network.
R483,SSS288 The TCS shall provide the system functionality to allow interfacing with external systems via a local area network.
R484,ORD071 The TCS shall have the capability to use cable to deliver live video imagery in multiple locations.
R485,SSS213 The TCS shall have the capability to use cable to deliver live video imagery in multiple locations.
R486,"ORD072 The TCS shall have the ability to use Service specific ground or airborne UHF, VHF, and UHF/VHF, and HF radios for digital message transmission while using the same radios for record traffic."
R487,"SSS214 The TCS shall have the ability to use Service specific ground or airborne Ultra High Frequency (UHF), Very High Frequency (VHF), and UHF/VHF, and High Frequency (HF) radios for digital message transmission while using the same radios for record traffic."
R488,ORD073 The TCS shall meet the mission capability criteria established by the MAE UAV and TUAV ORDs.
R489,"SSS413 The TCS equipment shall achieve an availability (Ao), as defined below, equal to or greater than that which is specified in the Predator and Outrider ORDs."
R490,SSS411 The TCS maintainability will be considered in every phase of the design and development process and shall achieve a system maintainability (Mean Time To Repair MTTR) equal to or greater than that which is specified in the Predator and Outrider ORDs.
R491,SSS410 The TCS reliability will be considered in every phase of the design and development process and shall achieve a system reliability (Mean Time Between Failures MTBF) equal to or greater than that which is specified in the Predator and Outrider ORDs.
R492,SSS008 The TCS shall meet the applicable capability and characteristic criteria established by the Operational Requirements Document (ORD) CAF 003-90-I-A for the RQ-1A Predator Medium Altitude Endurance Unmanned Aerial Vehicle/System (MAE UAV) and the Close Range – Tactical Unmanned Aerial Vehicle (CR-TUAV).
R493,"ORD074 For each TUAV system, the TCS shall provide full independent computer redundancy."
R494,"SSS380 For each TUAV system, the TCS shall provide full independent computer redundancy ORD075 The TCS shall be maintained in accordance with the UAV ORD for that Service and the level of repair analysis for the hardware chosen."
R495,SSS509 The TCS shall be maintained in accordance with the UAV ORD for that Service and the level of repair analysis for the hardware chosen.
R496,ORD076 The TCS shall meet the deployment criteria for the organic unit to which it is assigned.
R497,SSS516 The TCS shall meet the deployment criteria for the organic unit to which it is assigned.
R498,SSS523 The TCS shall be sea transportable.
R499,SSS522 The TCS shall be air transportable by helicopter (CH-47/CH-53D) and C-130 drive-on/drive-off capable.
R500,"SSS525 The TCS shall be configurable for sea, ground, or air transport in 2 hours or less."
R501,SSS526 The TCS system shall be capable of being de-configured from sea/ground/air transport and ground- mobile in 2 hours or less.
R502,ORD077 The TCS shall use standard military worldwide 110/220 volt 50/60 hertz generators and commercial power sources.
R503,SSS385 The TCS shall use standard military worldwide 110/220 volt 50/60 hertz generators and commercial power sources.
R504,"ORD078 The TCS shall use standard electrical power sources available within the DOD family of ground mobile, airborne, and shipboard electrical power sources."
R505,"SSS386 The TCS shall use standard electrical power sources available within the DOD family of ground mobile, airborne, and shipboard electrical power sources."
R506,SSS319 The TCS shall have an interface between the TCS and DoD standard power supply equipment.
R507,SSS320 The TCS shall have the functionality to connect to the power supply equipment provided in the TCS operating environment.
R508,ORD079 The TCS shall be capable of restoring power in sufficient time to avoid loss of critical mission data or loss of air vehicle control during power outages.
R509,SSS354 The TCS shall be capable of restoring power in sufficient time to avoid loss of air vehicle control during power outages.
R510,SSS387 The TCS shall be capable of restoring power in sufficient time to avoid loss of critical mission data or loss of air vehicle control during power outages.
R511,ORD080 The TCS shall have an uninterrupted power supply for critical phases (landing and takeoff as a minimum) of mission execution.
R512,SSS344 The TCS shall have an interface to an uninterruptible power supply.
R513,SSS388 The TCS shall have an uninterrupted power supply for critical phases (landing and takeoff as a minimum) of mission execution.
R514,ORD081 The TCS shall have an objective capability to be integrated and operated from tactical and command and control aircraft and submarines.
R515,SSS534 The TCS shall have the capability to be integrated and operated from ships.
R516,SSS533 The TCS shall have the capability to be integrated and operated from land based platforms.
R517,SSS531 The TCS shall have the capability to be integrated and operated from tactical and command and control aircraft.
R518,SSS532 The TCS shall have the capability to be integrated and operated from submarines.
R519,"ORD082 The TCS shall operate in world wide climatic conditions, i.e. same climatic conditions in which the TCS shelter/platform is designed to operate."
R520,SSS372 The TCS shall be capable of operation within environments specified for the land-based shelter and shipboard environments.
R521,SSS435 The TCS shall be compatible with the external electromagnetic environment.
R522,ORD083 A TCS support and fielding package shall be developed and available for operational testing.
R523,SSS510 A TCS support and fielding package shall be developed and available for operational testing.
R524,ORD084 The TCS shall be maintained in accordance with Services' approved UAV maintenance concepts and procedures.
R525,SSS511 The TCS shall be maintained in accordance with Services' approved UAV maintenance concepts and procedures.
R526,ORD085 Support for the TCS shall be in accordance with the Integrated Logistical Support Plan (ILSP) and the maintenance concepts and policies of the individual Services.
R527,SSS504 Support for the TCS shall be in accordance with the Integrated Logistical Support Plan (ILSP) and the maintenance concepts and policies of the individual Services.
R528,"ORD086 Standard tools, TMDE, repair parts, and lubricants shall be used to maintain the TCS."
R529,"SSS507 Standard tools, TMDE, repair parts, and lubricants shall be used to maintain the TCS."
R530,Exceptions shall be considered on a case by case basis.
R531,"ORD087 To the maximum extent possible, general purpose test equipment (GPTE) and common tools resident in each service shall be used to perform all corrective and preventative maintenance at all authorized levels of maintenance."
R532,"SSS512 To the maximum extent possible, general purpose test equipment (GPTE) and common tools resident in each service shall be used to perform all corrective and preventative maintenance at all authorized levels of maintenance."
R533,"SSS513 Tools and test equipment required to maintain the TCS but not resident in each service inventory shall be identified as special tools and special purpose test equipment (SPTE), respectively, and kept to a minimum."
R534,"ORD088 Tools and test equipment required to maintain the TCS but not resident in each service inventory shall be identified as special tools and special purpose test equipment (SPTE), respectively, and kept to a minimum."
R535,ORD089 The TCS hardware and software shall include FD/L during initial computer system boot-up.
R536,SSS025 Initialization of the TCS shall include execution of Startup FD/L.
R537,"SSS024 When executing in the Normal Startup Mode, the TCS shall provide the system functionality necessary to execute the Startup Fault Detection Logic (FD/L) and initialize the system to place it in the Operations State within 60 seconds."
R538,"SSS249 Fault Detection/Location (FD/L) to the Line Replaceable Unit (LRU) level shall be provided to indicate the readiness status of TCS, if inherent to the COTS hardware and software utilized.."
R539,"SSS250 As a minimum, TCS shall provide Startup FD/L for the operator workstation."
R540,"SSS036 The TCS hardware and software shall execute periodic Fault Detection Logic (FD/L) while in the Normal Operations Mode and Training Mode, to include a periodic determination of level of interaction."
R541,ORD090 The TCS manpower requirements shall not exceed the Services' guidelines for their respective UAV Program.
R542,"ORD091 TCS training shall be balanced between institutional, New Equipment Training (NET), and unit training."
R543,ORD092 TCS instructor and key personnel training shall be required.
R544,ORD093 TCS units shall receive NET as new system equipment is fielded.
R545,ORD094 TCS training devices shall be required for the institutional training base.
R546,ORD095 TCS unit training shall be conducted in both garrison and field environments -- individual and collective modes.
R547,"SSS491 TCS training and training support shall include the processes, procedures, techniques, training devices and equipment to train civilian, active duty and reserve military personnel to operate and support the TCS system."
R548,"ORD096 The TCS system shall provide, for the operator and maintainer, the capability for incorporation of embedded / add-on interactive training with self-paced instruction, duplicating UAV flight performance characteristics, capabilities, and limitations."
R549,"SSS492 The TCS system shall provide, for the operator and maintainer, an embedded or add-on interactive training courseware with self-paced instruction, duplicating UAV flight performance characteristics, capabilities, and limitations."
R550,SSS402 Training software shall be alterable without affecting the configuration of the operational software.
R551,SSS494 The interactive courseware training capability for TCS shall be developed during Phase I and introduced to the user during scheduled demonstrations and tests.
R552,"SSS495 The training capability for performance of TCS functions shall include primary mission (flight route/payload) planning, mission control and monitoring, imagery processing, tactical communications, AV control communications and TCS system on line diagnostics."
R553,"SSS496 The TCS shall provide the functional capability to train personnel in the operation of the TCS system, performance of TCS UAV functions, and on-line system troubleshooting."
R554,"SSS497 TCS system training shall include system architecture, component familiarization, and system startup, initialization, system recovery, on-line diagnostics, and shutdown."
R555,SSS501 Training shall be adequate to maintain operator and maintainer skills and proficiencies.
R556,SSS502 TCS shall record operator and maintainer actions for self assessment and performance enhancement.
R557,SSS503 Operator and maintainer performance shall be measurable using parameters retrievable from the TCS to determine proficiency levels.
R558,ORD097 The TUAV TCS system shall be compatible with the U.S.
R559,SSS493 The TUAV TCS system shall be compatible with the U.S.
R560,ORD098 All TCS Operator Manuals and Technical Manuals shall be verified and validated prior to initial operational test.
R561,SSS529 All TCS Operator Manuals and Technical Manuals shall be verified and validated prior to initial operational test.
R562,"ORD099 TCS system safety and health hazards, if any, shall be identified and evaluated."
R563,"SSS359 System safety and health hazards, if any, shall be identified and evaluated."
R564,SSS357 The TCS design shall provide protection against injury to TCS operators and maintenance personnel.
R565,SSS345 The TCS design solution shall consider all safety requirements affecting design and performance except nuclear safety.
R566,"SSS436 The TCS design shall ensure that personnel, fuel, and ordinance are not exposed to electromagnetic radiation."
R567,"SSS358 The TCS system design shall use MIL-STD-2036, Section 5.1.3.11 as a guide, with regard to personnel hazards, and MIL-STD-1472D, Section 5.13, as a guide for safety from a human engineering viewpoint."
R568,ORD100 TCS risk levels and a program to manage the probability and severity of hazards shall be developed.
R569,SSS360 Risk levels and a program to manage the probability and severity of hazards shall also be developed.
R570,"The TCS shall comply with para 5.3 of MIL-STD 882C, ""System Safety Program Requirements"", dated 19 January 1993 w/Notice 1 dated 19 January 1996."
R571,ORD101 The TCS shall conform with the National Institute for Standard Technology (NIST) Federal Information Processing Standard (FIPS) Publication 151-2 (POSTX.1) SSS381 The TCS shall conform with the National Institute for Standard Technology (NIST) Federal Information Processing Standard (FIPS) Publication 151-2 (POSIX.1) ORD102 The TCS shall be capable of providing a 50% spare memory storage capacity over delivered storage used.
R572,SSS391 The TCS shall be capable of providing a 50% spare memory storage capacity over delivered storage used.
R573,SSS392 The TCS shall be capable of providing a 75% spare memory storage capacity over storage used (objective).
R574,"SSS383 To meet growth requirements, the TCS shall be capable of adding additional storage without major hardware reconfiguration."
R575,ORD105 The TCS throughput shall not exceed 50% of throughput capability delivered.
R576,SSS390 The TCS throughput shall not exceed 25% of throughput capability delivered (objective).
R577,SSS389 The TCS throughput shall not exceed 50% of throughput capability delivered.
R578,SSS415 The processing speed of each processor shall be such that at least 50% of the throughput of each processor remains unused during all 10 second periods and at least 20% of the throughput of each processor remains unused during all one second periods regardless of the system function performed.
R579,"SSS416 The I/O channel reserve capability for each processor shall have at least a 50% reserve, addressable and useable, I/O channel capacity."
R580,ORD106 The TCS shall comply with the Assistant Secretary of Defense (C3I) Joint Technical Architecture (JTA).
R581,SSS394 The TCS shall comply with the Assistant Secretary of Defense (C3I) Joint Technical Architecture (JTA).
R582,SSS567 All TCS HWCI’s and CSCI’s shall be Year 2000 compliant.
R583,ORD107 The TCS hardware shall be mounted and/or ruggedized to withstand inter and intra theater movement.
R584,SSS373 The TCS hardware shall be mounted and/or ruggedized to withstand inter and intra theater movement.
